NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_FIC;IN_COMUM_MEDIO_NORMAL
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEIF MANOEL FERREIRA DOS SANTOS;25043080;3;2;-6.7808963;-36.3952291;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEI JOAO DA MATA LUCENA;25127993;3;1;-6.7535796;-36.4662705;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEF RITA SAMPAIO MEIRA;25129775;3;2;-6.76011694;-36.31508051;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEF LUIZ CAVALCANTE BURITI;25129783;3;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEF MARILDES DO SOCORRO LUCENA CORDEIRO;25132113;3;1;-6.75240984;-36.47089568;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EMEI PROFESSOR TALVACI DE LIMA;25134574;3;1;;;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL MARIA ENEDINA DE ALMEIDA;25134590;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511103;EEEM MATILDES DE MELO BURITI;25153200;2;2;;;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;COL MUL WALDECYR C DE ARAUJO PEREIRA;25100670;3;1;-7.400585;-35.11594333;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;CRECHE MUL JULIETA PEDROSA R DA COSTA;25100688;3;1;-7.399332;-35.0953;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ECIT JOAO URSULO;25100696;2;1;-7.4036637;-35.1086121;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL JOSE FRANCISCO DA SILVA;25100734;3;2;-7.332063333;-35.08826333;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EMEF HENRIQUE FERREIRA DA SILVA;25100750;3;2;-7.25747;-35.16129167;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL SAMUEL COSTA DE LIMA;25100769;3;2;-7.2971;-35.18213667;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EM GASPARINO RIBEIRO DA COSTA;25100777;3;2;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL SEBASTIAO DE FRANCA;25100785;3;2;-7.276896667;-35.13461167;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL DE ENSINO DULCINETE NUNES DE MEDEIROS;25100793;3;1;-7.40219;-35.11675167;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL JACIRA DE SOUZA CESAR;25100807;3;1;-7.40345;-35.10741833;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL JOAO JOSE DA SILVA;25100815;3;2;-7.2966;-35.136675;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EMEIF MARIA UMBELINA DA CONCEICAO;25100823;3;2;-7.306361667;-35.08287333;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA SANTA MONICA;25100840;4;1;-7.399823333;-35.11528667;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL ERNANI BEZERRA DE MENEZES;25100866;3;2;-7.315106667;-35.14436667;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EM DE GRAU SEVERINO DA SILVA MADRUGA;25100904;3;2;-7.24688;-35.12490667;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESC MUL PEDRO OLIMPIO BENTO;25100912;3;2;-7.231775;-35.13576667;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL JOAQUIM FERREIRA BARROS;25100920;3;2;-7.324535;-35.157765;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL JOSE AMARO CORDEIRO;25100939;3;2;-7.40013;-34.956625;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL MARIA DA CONCEICAO;25100947;3;2;-7.28641;-35.15413;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL RIACHO DO SALTO;25100955;3;2;-7.284633333;-35.04616;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL SEVERINO TELECIO DA SILVA;25100963;3;2;-7.351135;-35.15840833;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL APRIGIO JOSE DA SILVA;25100971;3;2;-7.315211667;-35.18318667;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL EPITACIO PESSOA;25100998;3;1;-7.40243;-35.112825;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC MUL JOSE DE ANCHIETA;25101005;3;2;-7.330855;-35.18237833;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL ANTONIO CESAR DE CARVALHO;25101013;3;2;-7.395883333;-35.13254833;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;GR ESC JOSE ANTONIO BEZERRA DE MENEZES;25101021;3;1;-7.401543333;-35.12235667;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESC MUNICIPAL DE ENSINO FUNDAMENTAL EDGAR GUEDES DA SILVA;25111957;3;2;-7.332613333;-35.18193167;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EMEF JOAO ALEXANDRE DA SILVA;25114727;3;2;-7.26325;-35.11518333;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EEEM PROFESSOR GETULIO CESAR RODRIGUES GUEDES;25117521;2;1;-7.398782331;-35.11116626;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;EMEF ANTONIO FRANCISCO DA SILVA;25128728;3;2;-7.271231667;-35.150025;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;IFPB - CAMPUS AVANCADO PEDRAS DE FOGO;25130560;1;1;-7.40205166;-35.1169151;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511202;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA IVONEIDE ROMAO DE ANDRADE;25133101;3;1;-7.4001716;-35.10838534;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EEEF ADEMAR LEITE;25026402;2;1;-7.1987568;-37.930409;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF MARIA DE LOURDES PAULINO;25026550;3;1;-7.204020261;-37.92248449;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF PEDRO INOCENCIO DA SILVA;25026682;3;2;-7.113743476;-37.96901948;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF PEDRO MARINHEIRO DE SOUZA;25026690;3;2;-7.3013144;-37.9702692;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF ERNESTINA DE ARAUJO SILVA;25026780;3;1;-7.1967773;-37.9325648;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF LUCIANO FREIRE DE FARIAS;25026801;3;1;-7.2025499;-37.9179525;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF MARIA DE LOURDES FREITAS DANTAS;25026828;3;1;-7.1948924;-37.9300855;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF LUIZ DE CALDAS SOBRINHO;25026909;3;2;-7.202355;-38.0450853;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;ECIT SANTO ANTONIO;25027026;2;1;-7.19655888;-37.92934655;1;1;1;0;0;0;0;1;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;INST EDUC CULT E ASSIST WALT DISNEY;25027123;4;1;-7.198662;-37.9278;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EDUCANDARIO AMERICO MESQUITA;25102524;4;1;-7.19866727;-37.92197957;1;0;0;0;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;CRECHE MUNICIPAL CENICIA MARIA;25107259;3;1;-7.1952015;-37.9272338;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;INSTITUTO EDUCACIONAL ELISEU FREIRES MARIZ;25109375;4;1;-7.19533;-37.92807;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;EMEIF OTILIA DE FIGUEIREDO COSTA;25117157;3;1;-7.1996075;-37.9297407;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511301;COOPERATIVA DE TRABALHO INSTITUTO EDUCACIONAL COMPACTO;25130226;4;1;-7.1964653;-37.9247374;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF ANA MARIA GOMES;25043188;3;1;-6.5088401;-36.350087;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;CENTRO DE EDUCACAO INFANTIL MARTA MARIA DE MEDEIROS CASADO;25043200;3;1;-6.510166667;-36.34024833;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EEEM SEVERINO GREGORIO DANTAS;25043269;2;2;-6.435277;-36.2925;1;0;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;ECIT PROFESSOR LORDAO;25043277;2;1;-6.50888757;-36.36402373;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF FELIPE TIAGO GOMES;25043315;3;1;-6.512375848;-36.34180436;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF SEVERINO RAMOS DA NOBREGA;25043340;3;1;-6.510974;-36.33934;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF MARIA DO SOCORRO FARIAS DE MACEDO;25043420;3;1;-6.5064719;-36.3476481;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF ANTONIO FERREIRA DA COSTA;25043463;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF PEDRO HENRIQUES DA COSTA;25043471;3;1;-6.5148404;-36.3473241;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;ESCOLINHA PINGO DE GENTE;25043528;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF TERTULIANO PEREIRA DE ARAUJO;25043560;3;2;-6.559184063;-36.27841853;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF ANTONIO FERREIRA LIMA;25043668;3;2;-6.58978116;-36.30788245;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF GOV FLAVIO RIBEIRO;25043692;3;1;-6.51091736;-36.35298485;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF JOAO BELO ALVES;25043706;3;2;-6.3033129;-36.2910632;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;IDES COLEGIO E CURSO;25043790;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF MACARIO ZULMIRO DA SILVA;25043820;3;2;-6.4358471;-36.2919293;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF PRES TANCREDO DE ALMEIDA NEVES;25101349;3;1;-6.505906417;-36.34273805;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EEEM FELIPE TIAGO GOMES;25115723;2;1;-6.511227214;-36.35004667;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;CRECHE MUNICIPAL PROFESSORA MARIVALDA CASSIMIRO DOS SANTOS;25127039;3;1;-6.5105209;-36.3620444;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EMEF PROFESSORA JOSEFA SUELENE ARAUJO SANTOS;25130722;3;1;-6.51010124;-36.36509929;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;CRECHE PROFESSORA MARIA EDITE DE MEDEIROS DANTAS;25132121;3;1;-6.516585;-36.33606667;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;ESCOLINHA CANTINHO DOS SONHOS;25133373;4;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511400;EEEM DE SERRA DOS BRANDOES;25152408;2;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2511400;IFPB - CAMPUS PICUI;25283928;1;1;-6.508770436;-36.36116199;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIEF CECILIA ALVES DA FONSECA;25089234;3;2;-7.291903333;-35.30258667;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;ECIT JOSE LINS DO REGO;25089250;2;1;-7.26328123;-35.25458981;1;1;1;0;0;0;0;0;1;1;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEF MARIA ALVES DE BRITO;25089269;3;2;-7.29227266;-35.30303832;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEF DR JOSE MARIA;25089293;3;1;-7.267416667;-35.25868333;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF JOAO DE JESUS MAURICIO;25089315;3;2;-7.255755;-35.28132;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF PROFª MARIA TEREZA DA CONCEICAO;25089323;3;2;-7.218403333;-35.30127167;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF PROF FRANCILEIDE DIAS DA COSTA;25089366;3;2;-7.31859;-35.26368667;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIEF MARIA AUGUSTA DE BRITO;25089374;3;2;-7.270921667;-35.26394167;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;ESCOLA REUNIDAS NOTURNA MUNICIPAL;25089404;3;1;-7.26631;-35.25728667;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF ANTONIO MARINHO DOS SANTOS;25089420;3;2;-7.217701667;-35.26249;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF AUGUSTO MOUZINHO DE BRITO;25089455;3;1;-7.260911667;-35.25772667;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIEF ANISIO DA SILVA;25089463;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIEF VIRGINIO VELOSO BORGES;25089471;3;1;-7.266271667;-35.25726833;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF ANTONIO JOSE DA COSTA;25089480;3;2;-7.295492;-35.23817;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;EMEIF MANOEL ALVES DE ARAUJO;25089498;3;1;-7.258113333;-35.24966833;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;INSTITUTO BATISTA EDWARD TROTT - IBET;25089528;4;1;-7.266831667;-35.259825;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;INSTITUTO O PEQUENO SABIO;25089536;4;1;-7.266925;-35.25535167;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511509;MODALIDADE DE CRECHE JOSE BENICIO DE ARAUJO;25119044;3;1;-7.266308333;-35.25759;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;ECI ANTONIETA CORREIA DE MENEZES;25065726;2;1;;;1;0;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;EEEFM DOM SANTINO COUTINHO;25065742;2;1;-6.8692159;-35.6158191;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;E M E F ADELINA DE ALMEIDA BARRETO;25065793;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;E M E F BONA DAS NEVES MOURA;25065807;3;1;;;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;E M E F CARLOS HERMOGENES DA COSTA LIRA;25065815;3;2;-6.877411;-35.63402;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;EMEF DES BRAZ BARACUHY;25065882;3;1;-6.866174;-35.61076;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;E M E F ALCIDES LOURENCO;25065920;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;EMETI ROBERTO DE MENEZES LINS;25065947;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;E M E F AGRICIO MARCELINO LIRA;25116282;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;EMEF 2 FASE VEREADORA NEUSA PEREIRA DA SILVA;25118927;3;1;;;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;EMEI ILMA DE SOUZA RAMALHO;25125532;3;1;-6.866553;-35.61236;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;COLEGIO AGAPE;25129449;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511608;CRECHE MUNICIPAL PROFESSORA GIZELIA AGRIPINO SOUZA DE OLIVEIRA;25135147;3;1;;;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;ECI SILVIO PORTO;25070088;2;1;-6.84358441;-35.52914891;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF FRANCISCO MENDES DA SILVA;25070134;3;2;-6.860878011;-35.53801937;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF JOSE ALVES DE MELO;25070150;3;1;-6.842327183;-35.53006528;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF DOM VITAL;25070185;3;2;-6.846121461;-35.5536745;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF PE GERALDO DA SILVA PINTO;25070207;3;1;-6.8451093;-35.5282099;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF POETA JOSE CAMELO DE MELO;25070223;3;1;-6.845092205;-35.52821313;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF REGINA ALVES RIBEIRO;25070231;3;2;-6.830581706;-35.57026606;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;CRECHE MARIA DO CARMO C FERREIRA;25070258;3;1;-6.843574368;-35.53249368;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF EDITE MARTINS;25070266;3;2;-6.8643021;-35.5685807;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EDUCANDARIO MEU CANTINHO;25105990;4;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF FRANCISCO ALVES DE AZEREDO;25112643;3;2;-6.839232878;-35.53299383;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511707;EMEF MARLENE ALVES MENDES;25127438;3;1;-6.8437221;-35.53285;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EEEFM MONSENHOR WALFREDO LEAL;25070290;2;1;-6.780338333;-35.49833;1;1;1;0;0;0;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2511806;ECI AUGUSTO DE ALMEIDA;25070312;2;1;-6.7856683;-35.4963567;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF JOSE GONCALVES FILHO;25070320;3;2;-6.781540406;-35.42717859;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;NUCLEO EDUCACIONAL EXTERNATO DA MONICA;25070355;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF PREFEITO JOSE FORTUNA;25070371;3;2;-6.7661396;-35.469675;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF ANTONIO SINESIO DOS SANTOS;25070428;3;2;-6.808911008;-35.46704267;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF DEPUTADO HUMBERTO LUCENA;25070436;3;1;-6.779038408;-35.49683958;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF JOAO XXIII;25070452;3;2;-6.798695857;-35.55976924;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF JOSINETE FREITAS;25070460;3;2;-6.78365164;-35.45264675;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF MONS JOSE COUTINHO;25070479;3;1;-6.781330523;-35.49460849;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF SAO JOSE;25070487;3;2;-6.786225261;-35.4664173;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF WALFREDO CANTALICE DA TRINDADE;25070495;3;2;-6.811017925;-35.49383559;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF NOSSA SENHORA APARECIDA;25070517;3;1;-6.783568491;-35.4983733;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EMEF PROFESSORA CECILIA A DE PAIVA;25070525;3;2;-6.8194407;-35.5331131;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;EDUCANDARIO NOSSA SENHORA DO ROSARIO;25113593;4;1;-6.781725;-35.49777;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511806;CRECHE JOSELIA LUCAS DE PONTES SANTA MARIA;25116630;3;1;-6.783708385;-35.49163752;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EEEM DOUTOR JOAO GONCALVES;25101072;2;1;-7.472361576;-34.80906616;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;ECIT DURVAL GUEDES;25101099;2;2;-7.53654165;-34.82727083;1;1;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF CELERINO FRANCISCO DE MENEZES;25101110;3;2;-7.541641;-34.82719;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF FERNANDO CUNHA;25101129;3;1;;;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;CRECHE JOANA DE MORAIS;25101137;3;1;-7.539366;-34825;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF NOSSA SENHORA DE FATIMA;25101145;3;2;;;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF SANTA ELIZA;25101153;3;2;-7.454336;-34.83957;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF REGINALDO CLAUDINO SALES;25101161;3;2;;;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF SEDE VELHA DO ABIAI;25101188;3;2;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF CRUZ DO CABOCLO;25101200;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF SOTERO LUCINDO FERREIRA;25101218;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;CRECHE HILDA BARBALHO;25101226;3;1;;;1;0;0;1;1;0;0;0;0;0;0
